id,region,club_name,club_intro,club_info,category_name,club_main_category_id
1668,대전,연애 트레이너 모임,연애 트레이너 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 트레이너 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1669,광주,소개팅 엔터테인먼트 그룹,소개팅 엔터테인먼트 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 엔터테인먼트 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1670,경남,로맨틱 디자이너 모임,로맨틱 디자이너 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 디자이너 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1671,경남,사랑의 파티너 모임,사랑의 파티너 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 파티너 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1672,경북,연애 테크놀로지 그룹,연애 테크놀로지 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 테크놀로지 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1673,제주,소개팅 크리에이터 모임,소개팅 크리에이터 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 크리에이터 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1674,경남,로맨틱 트레저 모임,로맨틱 트레저 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 트레저 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1675,울산,사랑의 혁신 그룹,사랑의 혁신 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 혁신 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1676,세종,연애 컨설턴트 네트워크,연애 컨설턴트 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 컨설턴트 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1677,인천,소개팅 스파크 모임,소개팅 스파크 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 스파크 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1678,울산,로맨스 인사이더 클럽,로맨스 인사이더 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 인사이더 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1679,충청,사랑의 페스티벌 모임,사랑의 페스티벌 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 페스티벌 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1680,제주,연애 혁명 모임,연애 혁명 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 혁명 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1681,울산,소개팅 마법사 모임,소개팅 마법사 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 마법사 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1682,경기,로맨틱 트렌드 모임,로맨틱 트렌드 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 트렌드 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1683,광주,사랑의 레볼루션 그룹,사랑의 레볼루션 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 레볼루션 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1684,대구,연애 브레이커스 모임,연애 브레이커스 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 브레이커스 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1685,전라,소개팅 프로듀서 모임,소개팅 프로듀서 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 프로듀서 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1686,세종,로맨스 디스커버리 모임,로맨스 디스커버리 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 디스커버리 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1687,광주,사랑의 이야기 모임,사랑의 이야기 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 이야기 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1688,강원,연애 트렌드세터 모임,연애 트렌드세터 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 트렌드세터 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1689,부산,소개팅 크리에이티브 모임,소개팅 크리에이티브 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 크리에이티브 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1690,강원,로맨틱 아티스트 그룹,로맨틱 아티스트 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 아티스트 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1691,대전,사랑의 시크릿 모임,사랑의 시크릿 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 시크릿 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1692,인천,연애 아카데미 모임,연애 아카데미 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 아카데미 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1693,충청,소개팅 플레이 메이커스,소개팅 플레이 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 플레이 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1694,세종,로맨스 마법 그룹,로맨스 마법 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 마법 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1695,제주,사랑의 에디터 모임,사랑의 에디터 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 에디터 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1696,경기,연애 스토리텔러 클럽,연애 스토리텔러 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 스토리텔러 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1697,경기,소개팅 아티스트 네트워크,소개팅 아티스트 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 아티스트 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1698,제주,로맨틱 리더십 모임,로맨틱 리더십 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 리더십 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1699,부산,사랑의 에이전트 그룹,사랑의 에이전트 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 에이전트 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1700,충청,연애 인사이더 모임,연애 인사이더 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 인사이더 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1701,제주,소개팅 디자이너 클럽,소개팅 디자이너 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 디자이너 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1702,경기,로맨스 엔터테인먼트 모임,로맨스 엔터테인먼트 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 엔터테인먼트 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1703,강원,사랑의 테크 클럽,사랑의 테크 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 테크 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1704,서울,연애 크리에이터 모임,연애 크리에이터 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 크리에이터 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1705,울산,소개팅 스토리텔러 그룹,소개팅 스토리텔러 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 스토리텔러 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1706,대구,로맨틱 디지털 모임,로맨틱 디지털 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 디지털 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1707,인천,사랑의 페스티벌 클럽,사랑의 페스티벌 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 페스티벌 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1708,충청,연애 아카데미 네트워크,연애 아카데미 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 아카데미 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1709,강원,소개팅 마케터 모임,소개팅 마케터 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 마케터 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1710,강원,로맨스 디자인 콘퍼런스,로맨스 디자인 콘퍼런스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 디자인 콘퍼런스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1711,경남,사랑의 아트 그룹,사랑의 아트 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 아트 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1712,인천,연애 커뮤니티 클럽,연애 커뮤니티 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 커뮤니티 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1713,경남,소개팅 리서치 모임,소개팅 리서치 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 리서치 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1714,강원,로맨틱 플레이 모임,로맨틱 플레이 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 플레이 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1715,울산,사랑의 디자이너 그룹,사랑의 디자이너 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 디자이너 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1716,대전,연애 마법사 클럽,연애 마법사 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 마법사 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1717,강원,소개팅 디스커버리 모임,소개팅 디스커버리 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 디스커버리 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1718,경북,로맨스 크리에이티브 네트워크,로맨스 크리에이티브 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 크리에이티브 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1719,제주,사랑의 비밀 클럽,사랑의 비밀 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 비밀 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1720,대전,연애 플레이,연애 플레이은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 플레이은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1721,대전,로맨스 크리에이터스 커뮤니티,로맨스 크리에이터스 커뮤니티은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 크리에이터스 커뮤니티은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1722,대전,사랑의 이음새 모임,사랑의 이음새 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 이음새 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1723,울산,연애 현장 스토리텔러즈,연애 현장 스토리텔러즈은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 현장 스토리텔러즈은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1724,광주,소개팅 쿨래버 네트워크,소개팅 쿨래버 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 쿨래버 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1725,충청,로맨틱 모멘트 디자이너,로맨틱 모멘트 디자이너은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 모멘트 디자이너은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1726,울산,사랑의 밀리언 메이트 모임,사랑의 밀리언 메이트 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 밀리언 메이트 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1727,전라,연애 시너지 클럽,연애 시너지 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 시너지 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1728,세종,소개팅 스파이럴 그룹,소개팅 스파이럴 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 스파이럴 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1729,강원,로맨틱 판타지 패밀리,로맨틱 판타지 패밀리은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 판타지 패밀리은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1730,경남,사랑의 매직 크루,사랑의 매직 크루은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 매직 크루은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1731,경북,연애 리퍼토리 클럽,연애 리퍼토리 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 리퍼토리 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1732,광주,소개팅 스타일 콘퍼런스,소개팅 스타일 콘퍼런스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 스타일 콘퍼런스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1733,인천,로맨스 코디네이터 네트워크,로맨스 코디네이터 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 코디네이터 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1734,인천,사랑의 컬러풀 그룹,사랑의 컬러풀 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 컬러풀 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1735,부산,연애 트렌드 메이커스,연애 트렌드 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 트렌드 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1736,강원,소개팅 마스터 클래스,소개팅 마스터 클래스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 마스터 클래스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1737,인천,로맨틱 모먼트 매니아,로맨틱 모먼트 매니아은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 모먼트 매니아은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1738,세종,사랑의 인피니티 클럽,사랑의 인피니티 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 인피니티 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1739,인천,연애 디자인 아카데미,연애 디자인 아카데미은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 디자인 아카데미은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1740,경북,소개팅 시크릿 서클,소개팅 시크릿 서클은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 시크릿 서클은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1741,서울,로맨스 매직 메이커스,로맨스 매직 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 매직 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1742,충청,사랑의 인접한 이야기,사랑의 인접한 이야기은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 인접한 이야기은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1743,경북,연애 마스터마인드 그룹,연애 마스터마인드 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 마스터마인드 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1744,제주,소개팅 에픽 모임,소개팅 에픽 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 에픽 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1745,부산,로맨틱 트렌드 시너지,로맨틱 트렌드 시너지은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 트렌드 시너지은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1746,충청,사랑의 커뮤니케이션 클럽,사랑의 커뮤니케이션 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 커뮤니케이션 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1747,경북,연애 프로듀서스 그룹,연애 프로듀서스 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 프로듀서스 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1748,제주,소개팅 아트 콜렉티브,소개팅 아트 콜렉티브은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 아트 콜렉티브은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1749,울산,로맨스 크래프트 클럽,로맨스 크래프트 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 크래프트 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1750,경남,사랑의 화이트 라인,사랑의 화이트 라인은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 화이트 라인은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1751,제주,연애 디자이너 컨퍼런스,연애 디자이너 컨퍼런스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 디자이너 컨퍼런스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1752,경북,소개팅 스파크 디자이너,소개팅 스파크 디자이너은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 스파크 디자이너은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1753,광주,로맨틱 플레이메이커 그룹,로맨틱 플레이메이커 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 플레이메이커 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1754,인천,사랑의 커플 크리에이터스,사랑의 커플 크리에이터스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 커플 크리에이터스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1755,서울,연애 콘택트 포인트,연애 콘택트 포인트은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 콘택트 포인트은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1756,세종,소개팅 마법의 숲,소개팅 마법의 숲은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 마법의 숲은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1757,대구,로맨스 디자인 메이커스,로맨스 디자인 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 디자인 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1758,울산,사랑의 퍼펙트 파트너스,사랑의 퍼펙트 파트너스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 퍼펙트 파트너스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1759,세종,연애 테크 크루,연애 테크 크루은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 테크 크루은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1760,울산,소개팅 블레이저즈 클럽,소개팅 블레이저즈 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 블레이저즈 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1761,대구,로맨틱 아카이브 모임,로맨틱 아카이브 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 아카이브 모임은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1762,서울,사랑의 디자인 랩,사랑의 디자인 랩은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 디자인 랩은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1763,제주,연애 트렌드 패턴스,연애 트렌드 패턴스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 트렌드 패턴스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1764,제주,소개팅 스파크 플레이어스,소개팅 스파크 플레이어스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 스파크 플레이어스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1765,경기,로맨스 메이트 마스터스,로맨스 메이트 마스터스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 메이트 마스터스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1766,서울,사랑의 마법사들 클럽,사랑의 마법사들 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 마법사들 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1767,광주,연애 리서치 그룹,연애 리서치 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 리서치 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1768,경북,소개팅 디자인 엔진,소개팅 디자인 엔진은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 디자인 엔진은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1769,전라,로맨틱 커뮤니티 네트워크,로맨틱 커뮤니티 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 커뮤니티 네트워크은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1770,강원,사랑의 시크릿 가든,사랑의 시크릿 가든은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 시크릿 가든은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1771,인천,연애 디자이너 랩,연애 디자이너 랩은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 디자이너 랩은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1772,인천,소개팅 마법의 강,소개팅 마법의 강은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 마법의 강은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1773,대구,로맨스 스토리 크리에이터,로맨스 스토리 크리에이터은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨스 스토리 크리에이터은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1774,강원,사랑의 트렌드 메이커스,사랑의 트렌드 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 트렌드 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1775,울산,연애 모멘텀 그룹,연애 모멘텀 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 모멘텀 그룹은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1776,서울,소개팅 플레이스 메이커스,소개팅 플레이스 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 플레이스 메이커스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1777,부산,로맨틱 디자인 아카이브,로맨틱 디자인 아카이브은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,로맨틱 디자인 아카이브은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1778,제주,사랑의 스파크 커뮤니티,사랑의 스파크 커뮤니티은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,사랑의 스파크 커뮤니티은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1779,대전,연애 플레이어스 클럽,연애 플레이어스 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애 플레이어스 클럽은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
1780,대구,소개팅 디자이너스 콘퍼런스,소개팅 디자이너스 콘퍼런스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,소개팅 디자이너스 콘퍼런스은(는) 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,연애·소개팅,8
