id,region,club_name,club_intro,club_info,category_name,club_main_category_id
828,제주,Allstar,Allstar는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,Allstar 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
829,대구,피크닉데이,피크닉데이는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,여행·동행을(를) 좋아하는 사람들과 함께하는 피크닉데이 모임입니다.,여행·동행,5
830,대전,위드,운동·액티비티을(를) 좋아하는 사람들이 모인 위드에 오신 것을 환영합니다.,위드 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
831,충청,글 헤는 밤,"이 모임, 글 헤는 밤는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",글 헤는 밤 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,성장·자기개발,6
832,대전,책 달보드레,책 달보드레는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,성장·자기개발을(를) 좋아하는 사람들과 함께하는 책 달보드레 모임입니다.,성장·자기개발,6
833,대구,SoundPresso Guitar,SoundPresso Guitar는 취미 관련 다양한 활동을 함께하는 모임입니다.,SoundPresso Guitar 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
834,광주,색과 함께,색과 함께는 취미을(를) 함께 즐기고 배우는 모임입니다.,색과 함께 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
835,인천,금요 문화살롱,금요 문화살롱는 연애·소개팅 관련 다양한 활동을 함께하는 모임입니다.,금요 문화살롱 모임은 연애·소개팅에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,연애·소개팅,8
836,충청,미술사 철학사 스터디 모임,미술사 철학사 스터디 모임는 스터디을(를) 함께 즐기고 배우는 모임입니다.,스터디을(를) 좋아하는 사람들과 함께하는 미술사 철학사 스터디 모임 모임입니다.,스터디,11
837,전라,별 볼링,운동·액티비티을(를) 좋아하는 사람들이 모인 별 볼링에 오신 것을 환영합니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 별 볼링 모임입니다.,운동·액티비티,3
838,경남,독서와 토론의 즐거움,독서와 토론의 즐거움는 스터디에 관심이 많은 분들을 위한 모임입니다.,독서와 토론의 즐거움 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,스터디,11
839,인천,PiaNOri,PiaNOri는 취미을(를) 함께 즐기고 배우는 모임입니다.,PiaNOri 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,취미,1
840,인천,콕끼리,"이 모임, 콕끼리는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",콕끼리 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
841,부산,취미의 여왕,취미의 여왕는 취미을(를) 함께 즐기고 배우는 모임입니다.,취미의 여왕 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
842,부산,NPRT,NPRT는 스터디을(를) 함께 즐기고 배우는 모임입니다.,NPRT 모임은 스터디에 대한 열정을 가진 사람들이 모이는 곳입니다.,스터디,11
843,서울,야매공방,야매공방는 취미을(를) 함께 즐기고 배우는 모임입니다.,취미을(를) 좋아하는 사람들과 함께하는 야매공방 모임입니다.,취미,1
844,세종,GEC,GEC는 외국어을(를) 함께 즐기고 배우는 모임입니다.,GEC 모임은 외국어에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,외국어,10
845,충청,SOULPAPA DJ,SOULPAPA DJ는 취미을(를) 함께 즐기고 배우는 모임입니다.,SOULPAPA DJ 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,취미,1
846,제주,콕염주의보,콕염주의보는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 콕염주의보 모임입니다.,운동·액티비티,3
847,울산,D. Memories,D. Memories는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,D. Memories 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,여행·동행,5
848,충청,다온콰이어,취미을(를) 좋아하는 사람들이 모인 다온콰이어에 오신 것을 환영합니다.,다온콰이어 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
849,광주,문라이트,문라이트는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,문화·예술 관련 정보를 교환하고 함께 성장하는 문라이트 모임입니다.,문화·예술,2
850,광주,청년식탁,푸드·드링크을(를) 좋아하는 사람들이 모인 청년식탁에 오신 것을 환영합니다.,푸드·드링크을(를) 좋아하는 사람들과 함께하는 청년식탁 모임입니다.,푸드·드링크,4
851,서울,헬로 우쿨렐레,취미을(를) 좋아하는 사람들이 모인 헬로 우쿨렐레에 오신 것을 환영합니다.,취미 관련 정보를 교환하고 함께 성장하는 헬로 우쿨렐레 모임입니다.,취미,1
852,강원,뮤지컬 드림 워커스 뮤드림,"이 모임, 뮤지컬 드림 워커스 뮤드림는 문화·예술에 흥미를 가진 분들이 모이는 곳입니다.",뮤지컬 드림 워커스 뮤드림 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
853,대전,감성*캘리*그래픽=글씨앗,감성*캘리*그래픽=글씨앗는 취미을(를) 함께 즐기고 배우는 모임입니다.,감성*캘리*그래픽=글씨앗 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,취미,1
854,강원,BOOK 수원,BOOK 수원는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,BOOK 수원 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,성장·자기개발,6
855,전라,Finish,성장·자기개발을(를) 좋아하는 사람들이 모인 Finish에 오신 것을 환영합니다.,성장·자기개발 관련 정보를 교환하고 함께 성장하는 Finish 모임입니다.,성장·자기개발,6
856,인천,금사빠,연애·소개팅을(를) 좋아하는 사람들이 모인 금사빠에 오신 것을 환영합니다.,금사빠 모임은 연애·소개팅에 대한 열정을 가진 사람들이 모이는 곳입니다.,연애·소개팅,8
857,경기,S.B.C,S.B.C는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,S.B.C 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
858,부산,아브리오,"이 모임, 아브리오는 취미에 흥미를 가진 분들이 모이는 곳입니다.",아브리오 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
859,서울,재미있고 맛있는 중국어 레슨,"이 모임, 재미있고 맛있는 중국어 레슨는 외국어에 흥미를 가진 분들이 모이는 곳입니다.",재미있고 맛있는 중국어 레슨 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,외국어,10
860,울산,밤도깨비,여행·동행을(를) 좋아하는 사람들이 모인 밤도깨비에 오신 것을 환영합니다.,밤도깨비 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,여행·동행,5
861,서울,초보역사모임,초보역사모임는 스터디에 관심이 많은 분들을 위한 모임입니다.,스터디을(를) 좋아하는 사람들과 함께하는 초보역사모임 모임입니다.,스터디,11
862,경기,coffee&책,coffee&책는 푸드·드링크 관련 다양한 활동을 함께하는 모임입니다.,coffee&책 모임은 푸드·드링크에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,푸드·드링크,4
863,대구,MAKER,MAKER는 취미을(를) 함께 즐기고 배우는 모임입니다.,MAKER 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
864,제주,비타300,비타300는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,비타300 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
865,광주,스민메이커스,스민메이커스는 취미 관련 다양한 활동을 함께하는 모임입니다.,취미을(를) 좋아하는 사람들과 함께하는 스민메이커스 모임입니다.,취미,1
866,강원,SWELL,운동·액티비티을(를) 좋아하는 사람들이 모인 SWELL에 오신 것을 환영합니다.,SWELL 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
867,충청,프랑스자수/리본자수 마리에뜨,프랑스자수/리본자수 마리에뜨는 취미을(를) 함께 즐기고 배우는 모임입니다.,프랑스자수/리본자수 마리에뜨 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,취미,1
868,부산,On The Bit,On The Bit는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 On The Bit 모임입니다.,운동·액티비티,3
869,충청,꼼지락,꼼지락는 취미 관련 다양한 활동을 함께하는 모임입니다.,꼼지락 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
870,경북,우리동네탁구,우리동네탁구는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,우리동네탁구 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
871,광주,T.E.N CREW,"이 모임, T.E.N CREW는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",운동·액티비티 관련 정보를 교환하고 함께 성장하는 T.E.N CREW 모임입니다.,운동·액티비티,3
872,경북,먹.테.골,운동·액티비티을(를) 좋아하는 사람들이 모인 먹.테.골에 오신 것을 환영합니다.,운동·액티비티 관련 정보를 교환하고 함께 성장하는 먹.테.골 모임입니다.,운동·액티비티,3
873,대구,어쩌다 우리 제주에 - 어우리,어쩌다 우리 제주에 - 어우리는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,어쩌다 우리 제주에 - 어우리 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
874,제주,상상골프,운동·액티비티을(를) 좋아하는 사람들이 모인 상상골프에 오신 것을 환영합니다.,상상골프 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
875,경북,소담,동네·또래을(를) 좋아하는 사람들이 모인 소담에 오신 것을 환영합니다.,동네·또래을(를) 좋아하는 사람들과 함께하는 소담 모임입니다.,동네·또래,7
876,대전,봄 사랑 벚꽃말고,봄 사랑 벚꽃말고는 취미 관련 다양한 활동을 함께하는 모임입니다.,취미 관련 정보를 교환하고 함께 성장하는 봄 사랑 벚꽃말고 모임입니다.,취미,1
877,강원,두런두런,운동·액티비티을(를) 좋아하는 사람들이 모인 두런두런에 오신 것을 환영합니다.,운동·액티비티 관련 정보를 교환하고 함께 성장하는 두런두런 모임입니다.,운동·액티비티,3
878,경남,Three-Fingers,"이 모임, Three-Fingers는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",Three-Fingers 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
879,전라,신탄진 수요독서회,신탄진 수요독서회는 스터디에 관심이 많은 분들을 위한 모임입니다.,신탄진 수요독서회 모임은 스터디에 대한 열정을 가진 사람들이 모이는 곳입니다.,스터디,11
880,경기,Flying Cock 플라잉 콕,Flying Cock 플라잉 콕는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,Flying Cock 플라잉 콕 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
881,세종,베트남어 입문 초급 과외,"이 모임, 베트남어 입문 초급 과외는 외국어에 흥미를 가진 분들이 모이는 곳입니다.",베트남어 입문 초급 과외 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,외국어,10
882,제주,포텐터진날,"이 모임, 포텐터진날는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",포텐터진날 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
883,강원,Awesome 요가,Awesome 요가는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,운동·액티비티 관련 정보를 교환하고 함께 성장하는 Awesome 요가 모임입니다.,운동·액티비티,3
884,경남,SOYU BIKE,SOYU BIKE는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,운동·액티비티 관련 정보를 교환하고 함께 성장하는 SOYU BIKE 모임입니다.,운동·액티비티,3
885,강원,일상적인 날을 특별한 날로,일상적인 날을 특별한 날로는 취미을(를) 함께 즐기고 배우는 모임입니다.,취미 관련 정보를 교환하고 함께 성장하는 일상적인 날을 특별한 날로 모임입니다.,취미,1
886,서울,2030 산울림 산악회,"이 모임, 2030 산울림 산악회는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",2030 산울림 산악회 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
887,전라,첫 Museum,첫 Museum는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,첫 Museum 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
888,세종,아둥바둥,"이 모임, 아둥바둥는 취미에 흥미를 가진 분들이 모이는 곳입니다.",아둥바둥 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,취미,1
889,광주,책을 담다,성장·자기개발을(를) 좋아하는 사람들이 모인 책을 담다에 오신 것을 환영합니다.,책을 담다 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,성장·자기개발,6
890,제주,오늘 끝나고 문화한잔 ?,오늘 끝나고 문화한잔 ?는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,오늘 끝나고 문화한잔 ? 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
891,충청,오브엔조이,"이 모임, 오브엔조이는 푸드·드링크에 흥미를 가진 분들이 모이는 곳입니다.",오브엔조이 모임에서는 푸드·드링크에 관한 다양한 주제로 활동을 합니다.,푸드·드링크,4
892,충청,SHARK,SHARK는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,SHARK 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,여행·동행,5
893,울산,Camping Away,여행·동행을(를) 좋아하는 사람들이 모인 Camping Away에 오신 것을 환영합니다.,여행·동행 관련 정보를 교환하고 함께 성장하는 Camping Away 모임입니다.,여행·동행,5
894,경북,A-Minton,운동·액티비티을(를) 좋아하는 사람들이 모인 A-Minton에 오신 것을 환영합니다.,운동·액티비티 관련 정보를 교환하고 함께 성장하는 A-Minton 모임입니다.,운동·액티비티,3
895,경남,5.18 힌츠페터 스토리,5.18 힌츠페터 스토리는 스터디 관련 다양한 활동을 함께하는 모임입니다.,스터디 관련 정보를 교환하고 함께 성장하는 5.18 힌츠페터 스토리 모임입니다.,스터디,11
896,경남,오늘부터 레저타임 FREIZEIT,오늘부터 레저타임 FREIZEIT는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 오늘부터 레저타임 FREIZEIT 모임입니다.,운동·액티비티,3
897,인천,파베르제 가죽 공방,파베르제 가죽 공방는 취미을(를) 함께 즐기고 배우는 모임입니다.,파베르제 가죽 공방 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,취미,1
898,부산,모노크롬,모노크롬는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,여행·동행을(를) 좋아하는 사람들과 함께하는 모노크롬 모임입니다.,여행·동행,5
899,서울,에델과 어니스트,스터디을(를) 좋아하는 사람들이 모인 에델과 어니스트에 오신 것을 환영합니다.,스터디 관련 정보를 교환하고 함께 성장하는 에델과 어니스트 모임입니다.,스터디,11
900,광주,보리 vs 매켄로,보리 vs 매켄로는 동네·또래 관련 다양한 활동을 함께하는 모임입니다.,동네·또래을(를) 좋아하는 사람들과 함께하는 보리 vs 매켄로 모임입니다.,동네·또래,7
901,서울,엑셀 초보 탈출 2회 완성,"이 모임, 엑셀 초보 탈출 2회 완성는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",엑셀 초보 탈출 2회 완성 모임은 스터디에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,스터디,11
902,제주,초록 사진관,초록 사진관는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,여행·동행을(를) 좋아하는 사람들과 함께하는 초록 사진관 모임입니다.,여행·동행,5
903,대구,취미 오케스트라,취미 오케스트라는 취미을(를) 함께 즐기고 배우는 모임입니다.,취미 오케스트라 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
904,제주,프리즘,여행·동행을(를) 좋아하는 사람들이 모인 프리즘에 오신 것을 환영합니다.,프리즘 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,여행·동행,5
905,전라,당갈,당갈는 동네·또래을(를) 함께 즐기고 배우는 모임입니다.,동네·또래 관련 정보를 교환하고 함께 성장하는 당갈 모임입니다.,동네·또래,7
906,경남,민턴꾼,민턴꾼는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,민턴꾼 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
907,충청,손으로 사부작 사부작 만들기,손으로 사부작 사부작 만들기는 취미을(를) 함께 즐기고 배우는 모임입니다.,취미 관련 정보를 교환하고 함께 성장하는 손으로 사부작 사부작 만들기 모임입니다.,취미,1
908,인천,감성적 공예 따뜻한 공예,감성적 공예 따뜻한 공예는 취미에 관심이 많은 분들을 위한 모임입니다.,감성적 공예 따뜻한 공예 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,취미,1
909,부산,걷기 좋은 날,걷기 좋은 날는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,걷기 좋은 날 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
910,경남,엑스텐,엑스텐는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,엑스텐 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
911,대구,한중교류회,한중교류회는 외국어에 관심이 많은 분들을 위한 모임입니다.,외국어 관련 정보를 교환하고 함께 성장하는 한중교류회 모임입니다.,외국어,10
912,부산,북서울꿈의숲 탐방,북서울꿈의숲 탐방는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,북서울꿈의숲 탐방 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,여행·동행,5
913,광주,All for one A41,All for one A41는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,All for one A41 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
914,광주,광진 군자 1:1 작곡&피아노&미디레슨,문화·예술을(를) 좋아하는 사람들이 모인 광진 군자 1:1 작곡&피아노&미디레슨에 오신 것을 환영합니다.,광진 군자 1:1 작곡&피아노&미디레슨 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,문화·예술,2
915,전라,점핑피트니스&다이어트,"이 모임, 점핑피트니스&다이어트는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",점핑피트니스&다이어트 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
916,강원,영어 스터디 E.F.E,영어 스터디 E.F.E는 외국어 관련 다양한 활동을 함께하는 모임입니다.,외국어을(를) 좋아하는 사람들과 함께하는 영어 스터디 E.F.E 모임입니다.,외국어,10
917,경북,행복하개냥,여행·동행을(를) 좋아하는 사람들이 모인 행복하개냥에 오신 것을 환영합니다.,여행·동행을(를) 좋아하는 사람들과 함께하는 행복하개냥 모임입니다.,여행·동행,5
918,울산,준앤드럼,준앤드럼는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,준앤드럼 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,문화·예술,2
919,인천,생각실험,"이 모임, 생각실험는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",스터디 관련 정보를 교환하고 함께 성장하는 생각실험 모임입니다.,스터디,11
920,광주,Books Tank,성장·자기개발을(를) 좋아하는 사람들이 모인 Books Tank에 오신 것을 환영합니다.,성장·자기개발 관련 정보를 교환하고 함께 성장하는 Books Tank 모임입니다.,성장·자기개발,6
921,부산,맛등산,맛등산는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,맛등산 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
922,경북,그리덤,취미을(를) 좋아하는 사람들이 모인 그리덤에 오신 것을 환영합니다.,그리덤 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
923,대구,하나린 미싱공방,하나린 미싱공방는 취미에 관심이 많은 분들을 위한 모임입니다.,취미을(를) 좋아하는 사람들과 함께하는 하나린 미싱공방 모임입니다.,취미,1
924,대전,민턴up,"이 모임, 민턴up는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",민턴up 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
925,경남,삶의 여행을 더하다 Always,"이 모임, 삶의 여행을 더하다 Always는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",여행·동행 관련 정보를 교환하고 함께 성장하는 삶의 여행을 더하다 Always 모임입니다.,여행·동행,5
926,울산,미드 영어회화훈련 스터디,미드 영어회화훈련 스터디는 외국어에 관심이 많은 분들을 위한 모임입니다.,외국어 관련 정보를 교환하고 함께 성장하는 미드 영어회화훈련 스터디 모임입니다.,외국어,10
927,대구,청담프리런,"이 모임, 청담프리런는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",청담프리런 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
928,부산,밤은 짧아 걸어 아가씨야,운동·액티비티을(를) 좋아하는 사람들이 모인 밤은 짧아 걸어 아가씨야에 오신 것을 환영합니다.,운동·액티비티 관련 정보를 교환하고 함께 성장하는 밤은 짧아 걸어 아가씨야 모임입니다.,운동·액티비티,3
929,울산,취미미술,취미미술는 취미에 관심이 많은 분들을 위한 모임입니다.,취미을(를) 좋아하는 사람들과 함께하는 취미미술 모임입니다.,취미,1
930,전라,쉽게 쓰여진 시,쉽게 쓰여진 시는 스터디을(를) 함께 즐기고 배우는 모임입니다.,쉽게 쓰여진 시 모임은 스터디에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,스터디,11
931,충청,애견왈왈,애견왈왈는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,여행·동행을(를) 좋아하는 사람들과 함께하는 애견왈왈 모임입니다.,여행·동행,5
932,울산,새절,새절는 동네·또래 관련 다양한 활동을 함께하는 모임입니다.,새절 모임은 동네·또래에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,동네·또래,7
933,대구,책과걷는길_책길,"이 모임, 책과걷는길_책길는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",책과걷는길_책길 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,성장·자기개발,6
934,경남,몰드픽쳐,몰드픽쳐는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,문화·예술 관련 정보를 교환하고 함께 성장하는 몰드픽쳐 모임입니다.,문화·예술,2
935,경기,꽃다 꽃보다 다이버,꽃다 꽃보다 다이버는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,운동·액티비티 관련 정보를 교환하고 함께 성장하는 꽃다 꽃보다 다이버 모임입니다.,운동·액티비티,3
936,세종,킵스위밍 Keep Swimming,킵스위밍 Keep Swimming는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,운동·액티비티 관련 정보를 교환하고 함께 성장하는 킵스위밍 Keep Swimming 모임입니다.,운동·액티비티,3
937,강원,SPEC,SPEC는 외국어에 관심이 많은 분들을 위한 모임입니다.,외국어 관련 정보를 교환하고 함께 성장하는 SPEC 모임입니다.,외국어,10
938,경북,태풍,"이 모임, 태풍는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",태풍 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,여행·동행,5
939,인천,책과 함께,"이 모임, 책과 함께는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",성장·자기개발 관련 정보를 교환하고 함께 성장하는 책과 함께 모임입니다.,성장·자기개발,6
940,세종,FORK,FORK는 푸드·드링크을(를) 함께 즐기고 배우는 모임입니다.,푸드·드링크 관련 정보를 교환하고 함께 성장하는 FORK 모임입니다.,푸드·드링크,4
941,충청,초보 주말 등산 모임,초보 주말 등산 모임는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,초보 주말 등산 모임 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,여행·동행,5
942,인천,송파북클럽,"이 모임, 송파북클럽는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",성장·자기개발 관련 정보를 교환하고 함께 성장하는 송파북클럽 모임입니다.,성장·자기개발,6
943,충청,Let's 콕,"이 모임, Let's 콕는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",운동·액티비티을(를) 좋아하는 사람들과 함께하는 Let's 콕 모임입니다.,운동·액티비티,3
944,경남,도자기 만들기,도자기 만들기는 취미에 관심이 많은 분들을 위한 모임입니다.,취미 관련 정보를 교환하고 함께 성장하는 도자기 만들기 모임입니다.,취미,1
945,전라,취미로 그리는 그림 ,취미로 그리는 그림 는 취미을(를) 함께 즐기고 배우는 모임입니다.,취미 관련 정보를 교환하고 함께 성장하는 취미로 그리는 그림  모임입니다.,취미,1
946,울산,먹고 보드타고,먹고 보드타고는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,먹고 보드타고 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
947,제주,지금 만나러 갑니다,연애·소개팅을(를) 좋아하는 사람들이 모인 지금 만나러 갑니다에 오신 것을 환영합니다.,지금 만나러 갑니다 모임은 연애·소개팅에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,연애·소개팅,8
948,대구,강동 2030 놀이턴,강동 2030 놀이턴는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 강동 2030 놀이턴 모임입니다.,운동·액티비티,3
949,대구,플라워 클래스,취미을(를) 좋아하는 사람들이 모인 플라워 클래스에 오신 것을 환영합니다.,플라워 클래스 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
950,대구,프렌치스타일 플라워,프렌치스타일 플라워는 취미을(를) 함께 즐기고 배우는 모임입니다.,프렌치스타일 플라워 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,취미,1
951,강원,스토리클럽,스토리클럽는 스터디에 관심이 많은 분들을 위한 모임입니다.,스토리클럽 모임은 스터디에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,스터디,11
952,서울,스킨스쿠버 재능 나눔,스킨스쿠버 재능 나눔는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,스킨스쿠버 재능 나눔 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
953,인천,나눔더하기,여행·동행을(를) 좋아하는 사람들이 모인 나눔더하기에 오신 것을 환영합니다.,나눔더하기 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,여행·동행,5
954,경남,런투유,운동·액티비티을(를) 좋아하는 사람들이 모인 런투유에 오신 것을 환영합니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 런투유 모임입니다.,운동·액티비티,3
955,세종,플로리다 마음 연구소,플로리다 마음 연구소는 연애·소개팅을(를) 함께 즐기고 배우는 모임입니다.,연애·소개팅 관련 정보를 교환하고 함께 성장하는 플로리다 마음 연구소 모임입니다.,연애·소개팅,8
956,충청,숨겨왔던 감성쌓기 D.I.Y,숨겨왔던 감성쌓기 D.I.Y는 연애·소개팅에 관심이 많은 분들을 위한 모임입니다.,연애·소개팅 관련 정보를 교환하고 함께 성장하는 숨겨왔던 감성쌓기 D.I.Y 모임입니다.,연애·소개팅,8
