id,created_date,updated_date,club_name,club_intro,club_profile_path,club_banner_path,status,member_id,club_info,club_main_category_id,club_region_id
860,57:55.0,04:22.0,밤도깨비,여행·동행을(를) 좋아하는 사람들이 모인 밤도깨비에 오신 것을 환영합니다.,,,1,256,밤도깨비 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,5
861,51:50.0,19:44.0,초보역사모임,초보역사모임는 스터디에 관심이 많은 분들을 위한 모임입니다.,,,1,664,스터디을(를) 좋아하는 사람들과 함께하는 초보역사모임 모임입니다.,11,1
862,37:46.0,17:24.0,coffee&책,coffee&책는 푸드·드링크 관련 다양한 활동을 함께하는 모임입니다.,,,1,5319,coffee&책 모임은 푸드·드링크에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,4,2
863,45:59.0,25:47.0,MAKER,MAKER는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,3777,MAKER 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,7
864,17:12.0,12:23.0,비타300,비타300는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,1621,비타300 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,15
865,28:55.0,56:19.0,스민메이커스,스민메이커스는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,7305,취미을(를) 좋아하는 사람들과 함께하는 스민메이커스 모임입니다.,1,13
866,45:44.0,38:41.0,SWELL,운동·액티비티을(를) 좋아하는 사람들이 모인 SWELL에 오신 것을 환영합니다.,,,1,1984,SWELL 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,14
867,20:34.0,26:29.0,프랑스자수/리본자수 마리에뜨,프랑스자수/리본자수 마리에뜨는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,9523,프랑스자수/리본자수 마리에뜨 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,9
868,57:58.0,56:46.0,On The Bit,On The Bit는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,9650,운동·액티비티을(를) 좋아하는 사람들과 함께하는 On The Bit 모임입니다.,3,4
869,12:33.0,57:28.0,꼼지락,꼼지락는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,7888,꼼지락 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,9
870,55:24.0,37:17.0,우리동네탁구,우리동네탁구는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,7365,우리동네탁구 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,8
871,07:06.0,34:06.0,T.E.N CREW,"이 모임, T.E.N CREW는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,8476,운동·액티비티 관련 정보를 교환하고 함께 성장하는 T.E.N CREW 모임입니다.,3,13
872,32:39.0,51:22.0,먹.테.골,운동·액티비티을(를) 좋아하는 사람들이 모인 먹.테.골에 오신 것을 환영합니다.,,,1,8868,운동·액티비티 관련 정보를 교환하고 함께 성장하는 먹.테.골 모임입니다.,3,8
873,27:05.0,44:09.0,어쩌다 우리 제주에 - 어우리,어쩌다 우리 제주에 - 어우리는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,9594,어쩌다 우리 제주에 - 어우리 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,7
874,54:38.0,13:55.0,상상골프,운동·액티비티을(를) 좋아하는 사람들이 모인 상상골프에 오신 것을 환영합니다.,,,1,5324,상상골프 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,15
875,33:57.0,10:30.0,소담,동네·또래을(를) 좋아하는 사람들이 모인 소담에 오신 것을 환영합니다.,,,1,7575,동네·또래을(를) 좋아하는 사람들과 함께하는 소담 모임입니다.,7,8
876,33:22.0,28:55.0,봄 사랑 벚꽃말고,봄 사랑 벚꽃말고는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,5166,취미 관련 정보를 교환하고 함께 성장하는 봄 사랑 벚꽃말고 모임입니다.,1,10
877,45:23.0,12:33.0,두런두런,운동·액티비티을(를) 좋아하는 사람들이 모인 두런두런에 오신 것을 환영합니다.,,,1,1809,운동·액티비티 관련 정보를 교환하고 함께 성장하는 두런두런 모임입니다.,3,14
878,05:52.0,30:20.0,Three-Fingers,"이 모임, Three-Fingers는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,194,Three-Fingers 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,6
879,07:32.0,57:15.0,신탄진 수요독서회,신탄진 수요독서회는 스터디에 관심이 많은 분들을 위한 모임입니다.,,,1,7922,신탄진 수요독서회 모임은 스터디에 대한 열정을 가진 사람들이 모이는 곳입니다.,11,12
880,54:38.0,46:59.0,Flying Cock 플라잉 콕,Flying Cock 플라잉 콕는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,209,Flying Cock 플라잉 콕 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,2
881,17:22.0,15:21.0,베트남어 입문 초급 과외,"이 모임, 베트남어 입문 초급 과외는 외국어에 흥미를 가진 분들이 모이는 곳입니다.",,,1,5377,베트남어 입문 초급 과외 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,11
882,11:44.0,15:53.0,포텐터진날,"이 모임, 포텐터진날는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,458,포텐터진날 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,15
883,47:58.0,18:18.0,Awesome 요가,Awesome 요가는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,8622,운동·액티비티 관련 정보를 교환하고 함께 성장하는 Awesome 요가 모임입니다.,3,14
884,06:05.0,10:08.0,SOYU BIKE,SOYU BIKE는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,7845,운동·액티비티 관련 정보를 교환하고 함께 성장하는 SOYU BIKE 모임입니다.,3,6
885,51:24.0,55:42.0,일상적인 날을 특별한 날로,일상적인 날을 특별한 날로는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,186,취미 관련 정보를 교환하고 함께 성장하는 일상적인 날을 특별한 날로 모임입니다.,1,14
886,54:13.0,48:12.0,2030 산울림 산악회,"이 모임, 2030 산울림 산악회는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,3427,2030 산울림 산악회 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,1
887,29:08.0,35:14.0,첫 Museum,첫 Museum는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,,,1,1167,첫 Museum 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,12
888,23:51.0,10:02.0,아둥바둥,"이 모임, 아둥바둥는 취미에 흥미를 가진 분들이 모이는 곳입니다.",,,1,577,아둥바둥 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,11
889,14:02.0,57:12.0,책을 담다,성장·자기개발을(를) 좋아하는 사람들이 모인 책을 담다에 오신 것을 환영합니다.,,,1,4569,책을 담다 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,6,13
890,29:30.0,41:02.0,오늘 끝나고 문화한잔 ?,오늘 끝나고 문화한잔 ?는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,4486,오늘 끝나고 문화한잔 ? 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,15
891,58:56.0,41:29.0,오브엔조이,"이 모임, 오브엔조이는 푸드·드링크에 흥미를 가진 분들이 모이는 곳입니다.",,,1,4732,오브엔조이 모임에서는 푸드·드링크에 관한 다양한 주제로 활동을 합니다.,4,9
892,25:26.0,25:13.0,SHARK,SHARK는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,,,1,5830,SHARK 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,9
893,32:02.0,42:52.0,Camping Away,여행·동행을(를) 좋아하는 사람들이 모인 Camping Away에 오신 것을 환영합니다.,,,1,1080,여행·동행 관련 정보를 교환하고 함께 성장하는 Camping Away 모임입니다.,5,5
894,56:52.0,14:26.0,A-Minton,운동·액티비티을(를) 좋아하는 사람들이 모인 A-Minton에 오신 것을 환영합니다.,,,1,4920,운동·액티비티 관련 정보를 교환하고 함께 성장하는 A-Minton 모임입니다.,3,8
895,35:24.0,20:55.0,5.18 힌츠페터 스토리,5.18 힌츠페터 스토리는 스터디 관련 다양한 활동을 함께하는 모임입니다.,,,1,9816,스터디 관련 정보를 교환하고 함께 성장하는 5.18 힌츠페터 스토리 모임입니다.,11,6
896,42:49.0,45:25.0,오늘부터 레저타임 FREIZEIT,오늘부터 레저타임 FREIZEIT는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,7617,운동·액티비티을(를) 좋아하는 사람들과 함께하는 오늘부터 레저타임 FREIZEIT 모임입니다.,3,6
897,50:05.0,46:48.0,파베르제 가죽 공방,파베르제 가죽 공방는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,9349,파베르제 가죽 공방 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,1,3
898,40:01.0,37:13.0,모노크롬,모노크롬는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,,,1,7195,여행·동행을(를) 좋아하는 사람들과 함께하는 모노크롬 모임입니다.,5,4
899,43:45.0,44:22.0,에델과 어니스트,스터디을(를) 좋아하는 사람들이 모인 에델과 어니스트에 오신 것을 환영합니다.,,,1,2266,스터디 관련 정보를 교환하고 함께 성장하는 에델과 어니스트 모임입니다.,11,1
900,32:19.0,22:31.0,보리 vs 매켄로,보리 vs 매켄로는 동네·또래 관련 다양한 활동을 함께하는 모임입니다.,,,1,1206,동네·또래을(를) 좋아하는 사람들과 함께하는 보리 vs 매켄로 모임입니다.,7,13
901,19:53.0,55:24.0,엑셀 초보 탈출 2회 완성,"이 모임, 엑셀 초보 탈출 2회 완성는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",,,1,1528,엑셀 초보 탈출 2회 완성 모임은 스터디에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,11,1
902,50:25.0,48:48.0,초록 사진관,초록 사진관는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,,,1,910,여행·동행을(를) 좋아하는 사람들과 함께하는 초록 사진관 모임입니다.,5,15
903,41:18.0,03:40.0,취미 오케스트라,취미 오케스트라는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,3996,취미 오케스트라 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,7
904,02:05.0,01:50.0,프리즘,여행·동행을(를) 좋아하는 사람들이 모인 프리즘에 오신 것을 환영합니다.,,,1,315,프리즘 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,15
905,46:12.0,14:10.0,당갈,당갈는 동네·또래을(를) 함께 즐기고 배우는 모임입니다.,,,1,5838,동네·또래 관련 정보를 교환하고 함께 성장하는 당갈 모임입니다.,7,12
906,37:38.0,05:09.0,민턴꾼,민턴꾼는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,8261,민턴꾼 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,6
907,24:23.0,50:40.0,손으로 사부작 사부작 만들기,손으로 사부작 사부작 만들기는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,4610,취미 관련 정보를 교환하고 함께 성장하는 손으로 사부작 사부작 만들기 모임입니다.,1,9
908,21:50.0,10:12.0,감성적 공예 따뜻한 공예,감성적 공예 따뜻한 공예는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,7394,감성적 공예 따뜻한 공예 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,1,3
909,14:27.0,41:04.0,걷기 좋은 날,걷기 좋은 날는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,6678,걷기 좋은 날 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,4
910,28:23.0,35:38.0,엑스텐,엑스텐는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,8513,엑스텐 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,6
911,05:15.0,33:10.0,한중교류회,한중교류회는 외국어에 관심이 많은 분들을 위한 모임입니다.,,,1,7160,외국어 관련 정보를 교환하고 함께 성장하는 한중교류회 모임입니다.,10,7
912,05:00.0,32:39.0,북서울꿈의숲 탐방,북서울꿈의숲 탐방는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,,,1,6171,북서울꿈의숲 탐방 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,4
913,44:15.0,04:17.0,All for one A41,All for one A41는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,7000,All for one A41 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,13
914,42:27.0,48:59.0,광진 군자 1:1 작곡&피아노&미디레슨,문화·예술을(를) 좋아하는 사람들이 모인 광진 군자 1:1 작곡&피아노&미디레슨에 오신 것을 환영합니다.,,,1,3838,광진 군자 1:1 작곡&피아노&미디레슨 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,2,13
915,21:31.0,07:08.0,점핑피트니스&다이어트,"이 모임, 점핑피트니스&다이어트는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,940,점핑피트니스&다이어트 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,12
916,19:50.0,03:57.0,영어 스터디 E.F.E,영어 스터디 E.F.E는 외국어 관련 다양한 활동을 함께하는 모임입니다.,,,1,2186,외국어을(를) 좋아하는 사람들과 함께하는 영어 스터디 E.F.E 모임입니다.,10,14
917,42:57.0,46:53.0,행복하개냥,여행·동행을(를) 좋아하는 사람들이 모인 행복하개냥에 오신 것을 환영합니다.,,,1,8721,여행·동행을(를) 좋아하는 사람들과 함께하는 행복하개냥 모임입니다.,5,8
918,25:53.0,56:03.0,준앤드럼,준앤드럼는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,,,1,3083,준앤드럼 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,2,5
919,09:23.0,05:10.0,생각실험,"이 모임, 생각실험는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",,,1,5967,스터디 관련 정보를 교환하고 함께 성장하는 생각실험 모임입니다.,11,3
920,37:57.0,13:49.0,Books Tank,성장·자기개발을(를) 좋아하는 사람들이 모인 Books Tank에 오신 것을 환영합니다.,,,1,3600,성장·자기개발 관련 정보를 교환하고 함께 성장하는 Books Tank 모임입니다.,6,13
921,58:40.0,21:44.0,맛등산,맛등산는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,8095,맛등산 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,4
922,23:40.0,28:52.0,그리덤,취미을(를) 좋아하는 사람들이 모인 그리덤에 오신 것을 환영합니다.,,,1,32,그리덤 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,8
923,17:23.0,20:20.0,하나린 미싱공방,하나린 미싱공방는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,1158,취미을(를) 좋아하는 사람들과 함께하는 하나린 미싱공방 모임입니다.,1,7
924,26:34.0,26:38.0,민턴up,"이 모임, 민턴up는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,2222,민턴up 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,10
925,21:35.0,16:28.0,삶의 여행을 더하다 Always,"이 모임, 삶의 여행을 더하다 Always는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",,,1,5119,여행·동행 관련 정보를 교환하고 함께 성장하는 삶의 여행을 더하다 Always 모임입니다.,5,6
926,50:55.0,39:14.0,미드 영어회화훈련 스터디,미드 영어회화훈련 스터디는 외국어에 관심이 많은 분들을 위한 모임입니다.,,,1,1176,외국어 관련 정보를 교환하고 함께 성장하는 미드 영어회화훈련 스터디 모임입니다.,10,5
927,18:51.0,22:30.0,청담프리런,"이 모임, 청담프리런는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,6333,청담프리런 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,7
928,31:53.0,43:34.0,밤은 짧아 걸어 아가씨야,운동·액티비티을(를) 좋아하는 사람들이 모인 밤은 짧아 걸어 아가씨야에 오신 것을 환영합니다.,,,1,8287,운동·액티비티 관련 정보를 교환하고 함께 성장하는 밤은 짧아 걸어 아가씨야 모임입니다.,3,4
929,42:25.0,53:46.0,취미미술,취미미술는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,2344,취미을(를) 좋아하는 사람들과 함께하는 취미미술 모임입니다.,1,5
930,50:04.0,41:51.0,쉽게 쓰여진 시,쉽게 쓰여진 시는 스터디을(를) 함께 즐기고 배우는 모임입니다.,,,1,4416,쉽게 쓰여진 시 모임은 스터디에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,11,12
931,47:44.0,01:33.0,애견왈왈,애견왈왈는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,,,1,1671,여행·동행을(를) 좋아하는 사람들과 함께하는 애견왈왈 모임입니다.,5,9
932,57:34.0,50:32.0,새절,새절는 동네·또래 관련 다양한 활동을 함께하는 모임입니다.,,,1,8476,새절 모임은 동네·또래에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,7,5
933,25:52.0,38:26.0,책과걷는길_책길,"이 모임, 책과걷는길_책길는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",,,1,547,책과걷는길_책길 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,6,7
934,33:23.0,26:45.0,몰드픽쳐,몰드픽쳐는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,,,1,1854,문화·예술 관련 정보를 교환하고 함께 성장하는 몰드픽쳐 모임입니다.,2,6
935,50:02.0,10:39.0,꽃다 꽃보다 다이버,꽃다 꽃보다 다이버는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,695,운동·액티비티 관련 정보를 교환하고 함께 성장하는 꽃다 꽃보다 다이버 모임입니다.,3,2
936,12:26.0,59:04.0,킵스위밍 Keep Swimming,킵스위밍 Keep Swimming는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,139,운동·액티비티 관련 정보를 교환하고 함께 성장하는 킵스위밍 Keep Swimming 모임입니다.,3,11
937,37:15.0,10:51.0,SPEC,SPEC는 외국어에 관심이 많은 분들을 위한 모임입니다.,,,1,6337,외국어 관련 정보를 교환하고 함께 성장하는 SPEC 모임입니다.,10,14
938,41:40.0,09:28.0,태풍,"이 모임, 태풍는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",,,1,7419,태풍 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,5,8
939,38:38.0,06:34.0,책과 함께,"이 모임, 책과 함께는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",,,1,109,성장·자기개발 관련 정보를 교환하고 함께 성장하는 책과 함께 모임입니다.,6,3
940,19:46.0,21:17.0,FORK,FORK는 푸드·드링크을(를) 함께 즐기고 배우는 모임입니다.,,,1,7146,푸드·드링크 관련 정보를 교환하고 함께 성장하는 FORK 모임입니다.,4,11
941,40:26.0,06:55.0,초보 주말 등산 모임,초보 주말 등산 모임는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,,,1,4136,초보 주말 등산 모임 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,5,9
942,41:11.0,03:10.0,송파북클럽,"이 모임, 송파북클럽는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",,,1,5722,성장·자기개발 관련 정보를 교환하고 함께 성장하는 송파북클럽 모임입니다.,6,3
943,21:02.0,46:48.0,Let's 콕,"이 모임, Let's 콕는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,9223,운동·액티비티을(를) 좋아하는 사람들과 함께하는 Let's 콕 모임입니다.,3,9
944,20:45.0,34:30.0,도자기 만들기,도자기 만들기는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,2653,취미 관련 정보를 교환하고 함께 성장하는 도자기 만들기 모임입니다.,1,6
945,10:52.0,21:34.0,취미로 그리는 그림,취미로 그리는 그림 는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,3544,취미 관련 정보를 교환하고 함께 성장하는 취미로 그리는 그림  모임입니다.,1,12
946,36:09.0,59:51.0,먹고 보드타고,먹고 보드타고는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,2765,먹고 보드타고 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,5
947,34:32.0,34:34.0,지금 만나러 갑니다,연애·소개팅을(를) 좋아하는 사람들이 모인 지금 만나러 갑니다에 오신 것을 환영합니다.,,,1,5420,지금 만나러 갑니다 모임은 연애·소개팅에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,8,15
948,14:55.0,16:54.0,강동 2030 놀이턴,강동 2030 놀이턴는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,4804,운동·액티비티을(를) 좋아하는 사람들과 함께하는 강동 2030 놀이턴 모임입니다.,3,7
949,41:17.0,53:37.0,플라워 클래스,취미을(를) 좋아하는 사람들이 모인 플라워 클래스에 오신 것을 환영합니다.,,,1,7737,플라워 클래스 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,7
950,28:36.0,06:08.0,프렌치스타일 플라워,프렌치스타일 플라워는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,4920,프렌치스타일 플라워 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,7
951,29:16.0,41:17.0,스토리클럽,스토리클럽는 스터디에 관심이 많은 분들을 위한 모임입니다.,,,1,8703,스토리클럽 모임은 스터디에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,11,14
952,03:19.0,18:12.0,스킨스쿠버 재능 나눔,스킨스쿠버 재능 나눔는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,,,1,4910,스킨스쿠버 재능 나눔 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,1
953,30:19.0,56:08.0,나눔더하기,여행·동행을(를) 좋아하는 사람들이 모인 나눔더하기에 오신 것을 환영합니다.,,,1,6621,나눔더하기 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,5,3
954,14:03.0,37:21.0,런투유,운동·액티비티을(를) 좋아하는 사람들이 모인 런투유에 오신 것을 환영합니다.,,,1,6773,운동·액티비티을(를) 좋아하는 사람들과 함께하는 런투유 모임입니다.,3,6
955,23:46.0,57:08.0,플로리다 마음 연구소,플로리다 마음 연구소는 연애·소개팅을(를) 함께 즐기고 배우는 모임입니다.,,,1,6900,연애·소개팅 관련 정보를 교환하고 함께 성장하는 플로리다 마음 연구소 모임입니다.,8,11
956,24:47.0,01:38.0,숨겨왔던 감성쌓기 D.I.Y,숨겨왔던 감성쌓기 D.I.Y는 연애·소개팅에 관심이 많은 분들을 위한 모임입니다.,,,1,3062,연애·소개팅 관련 정보를 교환하고 함께 성장하는 숨겨왔던 감성쌓기 D.I.Y 모임입니다.,8,9
957,01:16.0,36:41.0,7년의 밤,7년의 밤는 연애·소개팅을(를) 함께 즐기고 배우는 모임입니다.,,,1,5127,7년의 밤 모임은 연애·소개팅에 대한 열정을 가진 사람들이 모이는 곳입니다.,8,12
958,13:17.0,07:38.0,Camping Collabo,Camping Collabo는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,3894,Camping Collabo 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,11
959,16:02.0,35:15.0,콕 길만 걷자,"이 모임, 콕 길만 걷자는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,4742,운동·액티비티을(를) 좋아하는 사람들과 함께하는 콕 길만 걷자 모임입니다.,3,15
960,56:49.0,29:05.0,책봄공작소,책봄공작소는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,,,1,8415,성장·자기개발 관련 정보를 교환하고 함께 성장하는 책봄공작소 모임입니다.,6,13
961,41:51.0,46:30.0,한솔 요리,"이 모임, 한솔 요리는 푸드·드링크에 흥미를 가진 분들이 모이는 곳입니다.",,,1,4848,푸드·드링크 관련 정보를 교환하고 함께 성장하는 한솔 요리 모임입니다.,4,10
962,27:39.0,18:37.0,보드 타고 나들이,보드 타고 나들이는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,6734,보드 타고 나들이 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,13
963,01:56.0,55:50.0,버섯전골&버섯탕수,버섯전골&버섯탕수는 푸드·드링크에 관심이 많은 분들을 위한 모임입니다.,,,1,3111,버섯전골&버섯탕수 모임은 푸드·드링크에 대한 열정을 가진 사람들이 모이는 곳입니다.,4,9
964,16:55.0,39:10.0,똘레랑스,똘레랑스는 스터디 관련 다양한 활동을 함께하는 모임입니다.,,,1,4062,똘레랑스 모임은 스터디에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,11,7
965,10:18.0,10:34.0,더 바디,운동·액티비티을(를) 좋아하는 사람들이 모인 더 바디에 오신 것을 환영합니다.,,,1,9039,운동·액티비티 관련 정보를 교환하고 함께 성장하는 더 바디 모임입니다.,3,6
966,08:20.0,54:04.0,커피 클래스,커피 클래스는 푸드·드링크을(를) 함께 즐기고 배우는 모임입니다.,,,1,7725,푸드·드링크 관련 정보를 교환하고 함께 성장하는 커피 클래스 모임입니다.,4,4
967,51:28.0,53:22.0,내 일상을 그림책에 담는 사람들,내 일상을 그림책에 담는 사람들는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,8247,취미을(를) 좋아하는 사람들과 함께하는 내 일상을 그림책에 담는 사람들 모임입니다.,1,8
968,31:17.0,46:02.0,홀스홀릭,홀스홀릭는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,9739,운동·액티비티 관련 정보를 교환하고 함께 성장하는 홀스홀릭 모임입니다.,3,2
969,18:15.0,31:02.0,선릉역 중국어 스터디,"이 모임, 선릉역 중국어 스터디는 외국어에 흥미를 가진 분들이 모이는 곳입니다.",,,1,9016,외국어을(를) 좋아하는 사람들과 함께하는 선릉역 중국어 스터디 모임입니다.,10,13
970,58:25.0,09:55.0,나도 음악가,나도 음악가는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,3543,나도 음악가 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,3
971,18:50.0,39:25.0,스트레스를 산으로: 스산,스트레스를 산으로: 스산는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,8433,운동·액티비티을(를) 좋아하는 사람들과 함께하는 스트레스를 산으로: 스산 모임입니다.,3,1
972,43:03.0,42:42.0,EWN: English World News,"이 모임, EWN: English World News는 외국어에 흥미를 가진 분들이 모이는 곳입니다.",,,1,4892,EWN: English World News 모임에서는 외국어에 관한 다양한 주제로 활동을 합니다.,10,12
973,14:06.0,04:06.0,함께하는 요가&필라테스,"이 모임, 함께하는 요가&필라테스는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",,,1,9038,운동·액티비티을(를) 좋아하는 사람들과 함께하는 함께하는 요가&필라테스 모임입니다.,3,2
